Date,Open,High,Low,Close,Volume
29-Nov-19,58.13,58.3,55.02,55.17,718720
2-Dec-19,55.47,56.67,55.42,55.96,616420
3-Dec-19,55.96,56.8,55.35,56.1,560550
4-Dec-19,56.43,58.66,56.28,58.43,760540
5-Dec-19,58.36,59.12,58.1,58.43,649460
6-Dec-19,58.32,59.85,57.7,59.2,679610
9-Dec-19,59.11,59.25,58.23,59.02,511560
10-Dec-19,58.92,59.52,58.52,59.24,566820
11-Dec-19,59.06,59.22,58.11,58.76,589650
12-Dec-19,58.88,59.72,58.75,59.18,530850
13-Dec-19,59.36,60.48,59.27,60.07,512290
16-Dec-19,59.87,60.34,59.71,60.21,347400
17-Dec-19,60.23,61.06,60.03,60.94,163740
18-Dec-19,60.55,61.18,60.32,60.93,131070
19-Dec-19,60.86,61.47,60.79,61.22,35460
20-Dec-19,61.11,61.2,60.02,60.44,552520
23-Dec-19,60.41,60.77,60.1,60.52,314710
24-Dec-19,60.63,61.16,60.47,61.11,204540
26-Dec-19,61.2,61.83,61.06,61.68,265090
27-Dec-19,61.73,61.97,61.24,61.72,351900
30-Dec-19,61.71,62.34,61.09,61.68,427150
31-Dec-19,61.68,61.88,60.63,61.06,494540
2-Jan-20,61.6,61.6,60.64,61.18,486870
3-Jan-20,61.18,64.09,61.13,63.05,885860
6-Jan-20,63.71,64.72,62.64,63.27,724240
7-Jan-20,62.91,63.15,62.11,62.7,582650
8-Jan-20,62.84,65.65,59.15,59.61,1210000
9-Jan-20,59.99,60.31,58.66,59.56,750930
10-Jan-20,59.61,59.78,58.85,59.04,596190
